SmartLog JointAnalysis v1.0 - Tubing Thickness
188, 16, 16
Item,Top,Bottom,Length,NomOD,Weight,TNom,TMin,TMax,TAvg,TRmn,MaxLoss%,DptMxLos,AvLoss %,Defect %,Grade,Comment
117,3113.44626398207,3151.8867882387,38.4405242566281,4.5,11.6,0.25,0.242572768135689,0.262636090433397,0.246827581219073,0.00317241878092747,2.97089274572449,3117.73974609375,1.26896751237099,1.72379969141592,Negligible,
118,3153.8867882387,3191.78448666638,37.8976984276796,4.5,11.6,0.25,0.244175452075977,0.264190422956193,0.24874525122846,0.00125474877153972,2.32981916960929,3182.0732421875,0.501899508615888,1.83714025892554,Negligible,
119,3193.78448666638,3232.22501092301,38.4405242566281,4.5,11.6,0.25,0.24330803804433,0.253926293906572,0.250019499373243,-1.94993732430815E-5,2.67678478226802,3222.90673828125,-0.00779974929723259,2.6843751570328,Negligible,
120,3234.22501092301,3273.20836100859,38.9833500855757,4.5,11.6,0.25,0.244886658466484,0.254959230136526,0.25052221156736,-0.000522211567359876,2.04533661340629,3264.48974609375,-0.20888462694395,2.24952233401481,Negligible,
121,3275.20836100859,3314.19171109416,38.9833500855761,4.5,11.6,0.25,0.245277787776808,0.264069120277223,0.250229129538093,-0.000229129538092565,1.88888488927661,3305.15673828125,-0.091651815237026,1.9787231688109,Negligible,
122,3316.19171109416,3355.17506117974,38.9833500855757,4.5,11.6,0.25,0.243693453842502,0.263004135841177,0.252535908477268,-0.00253590847726787,2.52261846299906,3345.8232421875,-1.01436339090715,3.50146428208307,Negligible,
123,3357.17506117974,3395.61558543637,38.4405242566281,4.5,11.6,0.25,0.243736699218962,0.263389359598889,0.250754777963098,-0.000754777963097864,2.50532031241527,3386.73974609375,-0.301911185239145,2.79878166276411,Negligible,
124,3397.61558543637,3436.05610969299,38.4405242566277,4.5,11.6,0.25,0.241267356481392,0.263456373958016,0.24728915880665,0.00271084119334988,3.49305740744323,3426.98974609375,1.08433647733995,2.43512588838014,Light,
125,3438.05610969299,3475.13956937725,37.0834596842578,4.5,11.6,0.25,0.242127223642103,0.2570476830094,0.246162444346439,0.00383755565356142,3.14911054315898,3443.3232421875,1.53502226142457,1.63925115183575,Light,
126,3477.13956937725,3516.66574529178,39.5261759145242,4.5,11.6,0.25,0.242400525446077,0.272609093053488,0.246618676757245,0.00338132324275486,3.03978982156903,3507.65673828125,1.35252929710195,1.71039410584453,Light,
127,3518.66574529178,3556.56344371946,37.8976984276796,4.5,11.6,0.25,0.243166891308786,0.253423209310722,0.247697824373702,0.0023021756262975,2.73324347648548,3548.65673828125,0.920870250519001,1.82921794988412,Negligible,
128,3558.56344371946,3597.81820671951,39.2547630000499,4.5,11.6,0.25,0.242928850193312,0.276000264510455,0.247177498490431,0.00282250150956903,2.82845992267536,3570.90673828125,1.12900060382761,1.71886531867457,Negligible,
129,3599.81820671951,3637.98731806166,38.1691113421539,4.5,11.6,0.25,0.237768549654844,0.258539128589536,0.25085434036492,-0.000854340364919548,4.89258013806223,3629.8232421875,-0.341736145967819,5.21648965333394,Light,
130,3639.98731806166,3679.24208106171,39.2547630000499,4.5,11.6,0.25,0.240310632995976,0.252391200693263,0.246748932339743,0.00325106766025698,3.87574680160947,3669.73974609375,1.30042706410279,2.60925114557413,Light,
131,3681.24208106171,3719.13977948939,37.8976984276796,4.5,11.6,0.25,0.241929151171429,0.251642316400747,0.24953050733609,0.000469492663910248,3.2283395314285,3710.5732421875,0.187797065564099,3.04626325887393,Light,
132,3721.13977948939,3760.12312957497,38.9833500855761,4.5,11.6,0.25,0.242724113638452,0.255524486831891,0.250896902348252,-0.00089690234825196,2.91035454461933,3751.90673828125,-0.358760939300784,3.25742910068145,Negligible,
133,3762.12312957497,3800.56365383159,38.4405242566277,4.5,11.6,0.25,0.243453684734814,0.251779778000051,0.248498397792943,0.00150160220705675,2.61852610607443,3792.65673828125,0.600640882822701,2.03007870591292,Negligible,
134,3802.56365383159,3841.27559100269,38.7119371711019,4.5,11.6,0.25,0.241065353857263,0.252952135580214,0.248380765832351,0.00161923416764856,3.57385845709476,3833.8232421875,0.647693667059423,2.94524092901219,Light,
135,3843.27559100269,3881.71611525932,38.4405242566281,4.5,11.6,0.25,0.240490114917645,0.256420979831387,0.249913865436095,8.6134563904966E-5,3.80395403294197,3874.5732421875,0.0344538255619864,3.7707993920248,Light,
136,3883.71611525932,3923.24229117385,39.5261759145242,4.5,11.6,0.25,0.241087793432784,0.270444572892472,0.250813946376184,-0.000813946376183872,3.56488262688648,3916.0732421875,-0.325578550473549,3.87783577585127,Light,
137,3925.24229117385,3963.411402516,38.1691113421539,4.5,11.6,0.25,0.240014295832829,0.252392528537432,0.249360411664283,0.000639588335717311,3.99428166686835,3956.5732421875,0.255835334286925,3.74803513078747,Light,
138,3965.411402516,3995.61706835793,30.2056658419278,4.5,11.6,0.25,0.244988707276202,0.249076584551344,0.246295831554486,0.0037041684455143,2.004517089519,3984.23974609375,1.48166737820572,0.53071311440122,Negligible,
139,3998.61706835793,4004.1233396871,5.50627132917407,4.5,11.6,0.25,0.243968744587597,0.247166698719092,0.245173115388633,0.00482688461136735,2.41250216496112,4002.65673828125,1.93075384454694,0.491232816912389,Negligible,
140,4006.1233396871,4044.56386394373,38.4405242566277,4.5,11.6,0.25,0.240161339710573,0.24926476187046,0.24677922983988,0.00322077016011951,3.93546411577066,4038.15673828125,1.28830806404781,2.6817046692305,Light,
141,4046.56386394373,4085.27580111483,38.7119371711024,4.5,11.6,0.25,0.240044771838355,0.255396052591077,0.248794543225747,0.00120545677425285,3.98209126465789,4078.90673828125,0.48218270970114,3.51686627606324,Light,
142,4087.27580111483,4126.25915120041,38.9833500855757,4.5,11.6,0.25,0.246391673733168,0.25621425233105,0.251153912185406,-0.0011539121854055,1.44333050673291,4120.40625,-0.461564874162201,1.89614344877185,Negligible,
143,4128.25915120041,4168.05674002941,39.7975888289984,4.5,11.6,0.25,0.24311172026962,0.258216175600898,0.247625921527993,0.00237407847200682,2.75531189215205,4161.0732421875,0.94963138880273,1.82299220958698,Negligible,
144,4170.05674002941,4208.76867720051,38.7119371711015,4.5,11.6,0.25,0.24339825715006,0.253950268114317,0.247393064376195,0.00260693562380548,2.64069713997597,4170.90625,1.04277424952219,1.61476120448542,Negligible,
145,4210.76867720051,4249.48061437161,38.7119371711024,4.5,11.6,0.25,0.241587880356173,0.26051522760564,0.250804551928569,-0.000804551928569264,3.36484785753062,4243.5732421875,-0.321820771427705,3.67484222336633,Light,
146,4251.48061437161,4289.37831279929,37.8976984276796,4.5,11.6,0.25,0.242624426232959,0.260301354339893,0.250834495844892,-0.000834495844891703,2.95022950681644,4284.5732421875,-0.333798337956681,3.27310228375034,Negligible,
147,4291.37831279929,4331.17590162829,39.7975888289984,4.5,11.6,0.25,0.241302958689162,0.257050754520123,0.246515897999806,0.00348410200019414,3.47881652433513,4293.490234375,1.39364080007766,2.11464629784152,Light,
148,4333.17590162829,4371.07360005597,37.8976984276796,4.5,11.6,0.25,0.24519510777014,0.256867878668397,0.253662812370939,-0.00366281237093885,1.9219568919441,4366.0732421875,-1.46512494837554,3.33817342859722,Negligible,
149,4373.07360005597,4413.41401471391,40.340414657946,4.5,11.6,0.25,0.246694541115025,0.260058539566249,0.254224282154094,-0.00422428215409426,1.32218355399014,4406.740234375,-1.6897128616377,2.96184966096416,Negligible,
150,4415.41401471391,4454.39736479949,38.9833500855757,4.5,11.6,0.25,0.242594594330947,0.261324172073573,0.252435237043329,-0.00243523704332899,2.96216226762105,4447.5732421875,-0.974094817331594,3.89828410155454,Negligible,
151,4456.39736479949,4494.83788905612,38.4405242566281,4.5,11.6,0.25,0.242572417351475,0.255446887222307,0.25238265616575,-0.00238265616575029,2.97103305941002,4488.90625,-0.953062466300114,3.88704951572922,Negligible,
152,4496.83788905612,4536.36406497064,39.5261759145242,4.5,11.6,0.25,0.247049079054252,0.260198050856851,0.251573231940554,-0.00157323194055409,1.18036837829922,4529.0732421875,-0.629292776221635,1.79834430372592,Negligible,
153,4538.36406497064,4576.5331763128,38.1691113421539,4.5,11.6,0.25,0.243015459050474,0.256793440102897,0.25046206771486,-0.000462067714860459,2.79381637981051,4539.3232421875,-0.184827085944184,2.97314828242349,Negligible,
154,4578.5331763128,4617.2451134839,38.7119371711015,4.5,11.6,0.25,0.244357435796443,0.260438125296223,0.249916581427515,8.34185724852277E-5,2.25702568142266,4611.65625,0.0333674289940911,2.22440047767851,Negligible,
155,4619.2451134839,4658.49987648395,39.2547630000499,4.5,11.6,0.25,0.240090495203813,0.251966410251901,0.246181873508664,0.003818126491336,3.9638019184748,4620.40625,1.5272505965344,2.47434070511963,Light,
156,4660.49987648395,4699.754639484,39.2547630000499,4.5,11.6,0.25,0.241519749355434,0.252364314413395,0.247270533293107,0.00272946670689264,3.39210025782659,4692.90625,1.09178668275706,2.32570531598968,Light,
157,4701.754639484,4739.65233791168,37.8976984276796,4.5,11.6,0.25,0.237696134204087,0.249189541999429,0.245944370341568,0.00405562965843223,4.92154631836502,4733.5732421875,1.62225186337289,3.35369991434452,Light,
158,4741.65233791168,4780.90710091173,39.2547630000499,4.5,11.6,0.25,0.242109932704269,0.252787196382158,0.248427100573574,0.00157289942642619,3.15602691829234,4774.990234375,0.629159770570475,2.54286583658524,Light,
159,4782.90710091173,4822.16186391178,39.2547630000499,4.5,11.6,0.25,0.236799078723921,0.257750074827102,0.250130223759067,-0.000130223759067016,5.28036851043146,4815.8232421875,-0.0520895036268065,5.32968180925894,Light,
160,4824.16186391178,4862.05956233946,37.8976984276806,4.5,11.6,0.25,0.242192868200472,0.257598791090048,0.253135900843402,-0.00313590084340198,3.12285271981105,4856.490234375,-1.25436033736079,4.32298722009381,Light,
161,4864.05956233946,4902.50008659609,38.4405242566281,4.5,11.6,0.25,0.24336843095466,0.258785243682413,0.253001486049646,-0.00300148604964573,2.65262761813587,4897.240234375,-1.20059441985829,3.8075092938763,Negligible,
162,4904.50008659609,4944.84050125403,40.3404146579451,4.5,11.6,0.25,0.241448756246822,0.254802882488546,0.247891644938594,0.00210835506140633,3.42049750127111,4906.490234375,0.843342024562532,2.59907456476294,Light,
163,4946.84050125403,4950.26875954351,3.42825828948025,4.5,11.6,0.25,0.239804471647431,0.24113749849293,0.240381498128581,0.0096185018714193,4.07821134102756,4947.740234375,3.84740074856772,0.24004612902485,Light,
164,4952.26875954351,4958.13973406326,5.8709745197466,4.5,11.6,0.25,0.261388346821866,0.287283014739062,0.269194291528423,-0.0191942915284228,-4.55533872874645,4956.65625,-7.67771661136913,2.89974377325625,Negligible,
165,4960.13973406326,4964.11081818169,3.97108411842873,4.5,11.6,0.25,0.242858484257374,0.250283086864596,0.24403221798205,0.0059677820179497,2.85660629705026,4962.490234375,2.38711280717988,0.480974903388484,Negligible,
166,4966.11081818169,4970.35331521459,4.24249703290207,4.5,11.6,0.25,0.242726078938672,0.254588067948347,0.244886248487365,0.00511375151263546,2.90956842453128,4968.5732421875,2.04550060505418,0.882111413783288,Negligible,
167,4972.35331521459,5010.52242655674,38.1691113421539,4.5,11.6,0.25,0.239342307994736,0.255607252022532,0.248734071738657,0.00126592826134322,4.26307680210558,4977.490234375,0.50637130453729,3.7758251928544,Light,
168,5012.52242655674,5050.6915378989,38.1691113421539,4.5,11.6,0.25,0.238225442961787,0.252339547159641,0.24721511052156,0.00278488947844036,4.70982281528537,5018.3232421875,1.11395579137614,3.63637462969282,Light,
169,5052.6915378989,5091.67488798447,38.9833500855757,4.5,11.6,0.25,0.238793487275222,0.255838597677524,0.250673584641807,-0.000673584641807445,4.482605089911,5058.990234375,-0.269433856722978,4.73926974936775,Light,
170,5093.67488798447,5133.201063899,39.5261759145242,4.5,11.6,0.25,0.235530837296598,0.25677396809831,0.249179140722453,0.000820859277546854,5.7876650813607,5100.5732421875,0.328343711018742,5.47730575933601,Light,
171,5135.201063899,5173.64158815562,38.4405242566272,4.5,11.6,0.25,0.241554985457138,0.253325764566399,0.249389186039601,0.00061081396039947,3.37800581714494,5141.90625,0.244325584159788,3.14135536783815,Light,
172,5175.64158815562,5179.61267227405,3.97108411842873,4.5,11.6,0.25,0.251419659798392,0.25394432581704,0.252116032702865,-0.00211603270286498,-0.567863919356615,5179.5732421875,-0.846413081145991,0.276211273439386,Negligible,PUP
173,5181.61267227405,5187.21223387932,5.59956160527236,4.5,11.6,0.25,0.280249516883383,0.299386332374445,0.288729171304301,-0.0387291713043014,-12.0998067533531,5182.40625,-15.4916685217205,2.93688870529182,Negligible,PDMS
174,5189.21223387932,5200.78287960303,11.5706457237011,4.5,11.6,0.25,0.245892778318787,0.253506425262851,0.249644083826116,0.000355916173883725,1.64288867248507,5195.8232421875,0.14236646955349,1.50266148904287,Negligible,PUP-NIPPLE
175,5202.78287960303,5206.48255080698,3.69967120395359,4.5,11.6,0.25,0.252663924262661,0.256232875063617,0.253501371341063,-0.00350137134106304,-1.06556970506455,5204.90625,-1.40054853642522,0.330352089999133,Negligible,PUP
176,5208.48255080698,5246.92307506361,38.4405242566281,4.5,11.6,0.25,0.248305080572879,0.259853648985792,0.255670853867546,-0.0056708538675459,0.677967770848553,5224.15625,-2.26834154701836,2.88095932064405,Negligible,
177,5248.92307506361,5252.62274626756,3.69967120395359,4.5,11.6,0.25,0.244139991730939,0.245701089234479,0.244962350597678,0.00503764940232207,2.34400330762425,5252.5732421875,2.01505976092883,0.335708268936884,Negligible,PUP
178,5254.62274626756,5272.70730193864,18.0845556710774,4.5,11.6,0.25,0.220430445533351,0.295652195350183,0.232591214262801,0.0174087857371988,11.8278217866597,5271.740234375,6.9635142948795,5.22838696551547,High,PBR Assembly
179,5274.70730193864,5278.94979897154,4.24249703290297,4.5,11.6,0.25,0.249024668642725,0.252040421740715,0.249562748467061,0.000437251532938859,0.390132542909982,5275.5732421875,0.174900613175544,0.21560903125216,Negligible,PUP
180,5280.94979897154,5284.10664434655,3.15684537500601,4.5,11.6,0.25,0.249221508364114,0.250119206565965,0.249631662452294,0.000368337547706377,0.311396654354235,5280.990234375,0.147335019082551,0.164303712177374,Negligible,PUP
181,5286.10664434655,5298.2201158992,12.1134715526487,4.5,11.6,0.25,0.230753114119822,0.257080278809264,0.242620059243487,0.00737994075651335,7.69875435207132,5294.3232421875,2.95197630260534,4.89116405323915,Negligible,PACKER
182,5300.2201158992,5303.10554835973,2.88543246053177,4.5,11.6,0.25,0.239410722209906,0.243304913707719,0.241009423889143,0.00899057611085721,4.23571111603779,5300.240234375,3.59623044434289,0.663335754029524,Light,PUP JOINT
183,5305.10554835973,5344.0888984453,38.9833500855766,4.5,11.6,0.25,0.232610986098705,0.249775807807632,0.242296777786253,0.00770322221374659,6.95560556051818,5308.5732421875,3.08128888549863,3.99749091838662,Light,
184,5346.0888984453,5346.64701014478,0.558111699476285,4.5,11.6,0.25,0.230406010758883,0.230490672634433,0.230435968920729,0.0195640310792713,7.83759569644685,5346.3232421875,7.82561243170852,0.0130006448151958,Light,
185,5350.2858918386,5385.34366144535,35.0577696067494,4.5,11.6,0.25,0.233654155368702,0.2422450392966,0.238362403594951,0.011637596405049,6.53833785251902,5354.15625,4.65503856201959,1.97524783910524,Light,
186,5387.34366144535,5392.67181013615,5.32814869079812,4.5,11.6,0.25,0.22760643981485,0.246929075482091,0.235523681696863,0.0144763183031371,8.95742407405986,5388.65625,5.79052732125482,3.36154811481025,Light,PUP-NIPPLE
187,5394.67181013615,5397.82865551116,3.15684537500601,4.5,11.6,0.25,0.238561369760657,0.241268594188788,0.239318598579017,0.0106814014209828,4.57545209573718,5396.990234375,4.27256056839313,0.316410351245689,Light,PUP
188,5399.82865551116,5405,5.1713444888419,4.5,11.6,0.25,0.220333712712876,0.240820777969631,0.225360570353536,0.0246394296464639,11.8665149148494,5404.65625,9.85577185858557,2.23058436210635,High,HALF MULE SHOE GUIDE
